,site_id,delta,vote ,site_name,year_x,ADDRESS,CITY,COUNTY,STATE,ZIP_CODE,REGION,NPL_STATUS,LATITUDE,LONGITUDE,SITE_SCORE,FEDERAL,final_date,completion_date,NPL_STAT,deletion_date_new,CAG,region1,region2,region3,region4,region5,region6,region7,region8,region9,region10,f_black,f_maleunem,f_femunem,f_hispanic,f_unemployment,f_educated,f_urban,f_rural,f_lessthan,f_higher,income,npv,lognpv,federal_status,duration,event,president,final_date_year,State,year_y,party,Abbreviation
1283,VAD007972482,580.0,55.2,L.A. CLARKE & SON,1980,ROUTE 608,SPOTSYLVANIA,SPOTSYLVANIA,VA,22553.0,3,Currently on the,38.23611,-77.4325,34.24,G,1986-06-10,2018-01-04,,,0,0,0,1,0,0,0,0,0,0,0,0.10891802346837946,0.011525713714948305,0.01325457569986923,0.006050999348370812,0.02478028941481753,0.3415934368444802,0.0,1.0,0.2433366925788181,0.25370984336972074,19039.0,23408900,16.968626849896634,0,11531.0,0,reagan2,1986,Virginia,1984,0,VA
1284,VAD049957913,474.0,55.2,"C & R BATTERY CO., INC.",1980,1320 BELLWOOD RD,CHESTERFIELD,CHESTERFIELD,VA,23237.0,3,Currently on the,37.418,-77.415,46.44,G,1987-07-22,1993-09-28,completed,,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,5000.0,15572000,16.560984987712484,0,2260.0,1,reagan2,1987,Virginia,1984,0,VA
1285,VAD980554984,474.0,55.2,FIRST PIEDMONT CORP. ROCK QUARRY (ROUTE 719,1980,RTE 360 STATE RD 719,PITTSYLVANIA,PITTSYLVANIA,VA,24531.0,3,Currently on the,36.66583,-79.34861,30.16,G,1987-07-22,1995-09-27,completed,,0,0,0,1,0,0,0,0,0,0,0,0.7189695048054654,0.038644897588685036,0.035509016069879495,0.013323798187033612,0.07415391365856452,0.4250492961800301,0.4833923259687711,1.516607662808677,0.7272176537952042,0.3677504113934991,14527.5,1,0.0,0,2989.0,1,reagan2,1987,Virginia,1984,0,VA
1286,VA7170024684,24.0,55.2,NAVAL SURFACE WARFARE CENTER - DAHLGREN,1990,2 MI E OF INTER 301 & 206,DAHLGREN,KING GEORGE,VA,22448.0,3,Currently on the,38.32666,-77.02694,50.03,F,1992-10-14,2018-01-04,,,0,0,0,1,0,0,0,0,0,0,0,0.231929427043404,0.0,0.006829817511677034,0.01878201882581995,0.006829817511677034,0.5199203272560883,0.0,1.0,0.10358566204773953,0.4760956221741639,35150.0,1,0.0,1,9213.0,0,bush_father,1992,Virginia,1988,0,VA
1287,VA8170024170,24.0,55.2,NAVAL WEAPONS STATION - YORKTOWN,1990,US NAVAL WEAPONS STA,YORKTOWN,YORK,VA,23690.0,3,Currently on the,37.24583,-76.58888,50.0,F,1992-10-14,2018-01-04,,,0,0,0,1,0,0,0,0,0,0,0,0.16612642971023853,0.0,0.028363033048603593,0.05024311951813455,0.028363033048603593,0.49594811113302606,0.034035667152173675,0.9659643328478262,0.012155580682642723,0.4773095495039989,38359.0,1200000,13.997832114758229,1,9213.0,0,bush_father,1992,Virginia,1988,0,VA
1288,VAD003117389,331.0,55.2,SAUNDERS SUPPLY CO.,1980,KINGS HWY BY CRITTENDEN & GODW,CHUCKATUCK,SUFFOLK CITY,VA,23432.0,3,Currently on the,36.86055,-76.58166,36.88,G,1989-10-04,1999-12-17,completed,,0,0,0,1,0,0,0,0,0,0,0,0.386970178200372,0.00915750835417337,0.012297225237536551,0.004709579991229253,0.021454733591709917,0.3461538493842816,0.8997906926959253,0.10020931663644364,0.25771847339354204,0.2514390396268157,19913.0,20485000,16.83520346896311,0,3726.0,1,bush_father,1989,Virginia,1988,0,VA
1289,VAD042916361,471.0,55.2,"ARROWHEAD ASSOCIATES, INC./SCOVILL CORP.",1990,RTE 3,MONTROSS,WESTMORELAND,VA,22520.0,3,Currently on the,38.086659999999995,-76.79111,37.15,G,1990-02-21,2002-09-27,completed,,0,0,0,1,0,0,0,0,0,0,0,0.3920000108887344,0.013333332306094238,0.007666670570175222,0.009333340318559171,0.02100000287626946,0.4076666654339798,0.0,1.0,0.2789999868513396,0.375,26081.0,13177000,16.39398344352739,0,4601.0,1,bush_father,1990,Virginia,1988,0,VA
1290,VAD071040752,144.0,55.2,"RENTOKIL, INC. (VIRGINIA WOOD PRESERVING DI",1980,OAKVIEW AVE & PEYTON STS,RICHMOND,HENRICO,VA,23228.0,3,Currently on the,37.63583,-77.50361,30.34,G,1989-03-31,1999-09-02,completed,,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,5000.0,19129000,16.76671606613479,0,3807.0,1,bush_father,1989,Virginia,1988,0,VA
1291,VAD980539878,144.0,55.2,"H & H INC., BURN PIT",1980,10 MILES N RTE 33,FARRINGTON,HANOVER,VA,23192.0,3,Currently on the,37.7243,-77.5857,33.71,G,1989-03-31,2000-06-15,completed,,0,0,0,1,0,0,0,0,0,0,0,0.11992043120499855,0.013356068361236059,0.002273369697239893,0.0025575423353916588,0.015629438058475952,0.3029269713281787,0.0,1.0,0.3043478231109633,0.2631429388826223,17100.0,5946282,15.598276708257137,0,4094.0,1,bush_father,1989,Virginia,1988,0,VA
1292,VAD980551683,661.0,55.2,ABEX CORP.,1990,RANDOLPH + GREEN ST,PORTSMOUTH,PORTSMOUTH CITY,VA,23704.0,3,Currently on the,36.8265,-76.3045,36.53,G,1990-08-30,2018-01-04,,,0,0,0,1,0,0,0,0,0,0,0,6.024011542883367,0.09814020866556963,0.2425485949105209,0.12844833400568276,0.3406888035760906,2.6818683770965843,8.0,0.0,1.782004354084514,2.517159978189889,19403.625,28891243,17.179049096785118,0,9989.0,0,bush_father,1990,Virginia,1988,0,VA
1293,VAD980552095,331.0,55.2,DIXIE CAVERNS COUNTY LANDFILL,1980,RTE 778,SALEM,ROANOKE,VA,24153.0,3,Deleted from the,37.25971,-80.19360999999999,41,G,1989-10-04,1997-09-25,completed,28-Sep-01,0,0,0,1,0,0,0,0,0,0,0,0.031385644930110236,0.014858096144965654,0.0026711216868253672,0.003338898936705543,0.017529217831791018,0.34908180548845824,0.2969949896882346,0.7030050103117655,0.2757929874666241,0.2924874821501518,18517.0,3927158,15.183426567026299,0,2913.0,1,bush_father,1989,Virginia,1988,0,VA
1294,VAD980917983,471.0,55.2,SUFFOLK CITY LANDFILL,1990,UNOBTAINABLE,SUFFOLK,SUFFOLK CITY,VA,23434.0,3,Deleted from the,36.6784,-76.5839,41,G,1990-02-21,1992-09-30,completed,24-Jan-95,0,0,0,1,0,0,0,0,0,0,0,0.7407327549322708,0.024568956660101626,0.02370689001372404,0.009267230758144144,0.04827584667382565,0.3334051483712229,0.6318965403258132,0.3681034596741867,0.2717672400593745,0.318318953440445,24875.0,1,0.0,0,952.0,1,bush_father,1990,Virginia,1988,0,VA
1295,VAD990710410,471.0,55.2,"ATLANTIC WOOD INDUSTRIES, INC.",1990,3950 ELM ST,PORTSMOUTH,PORTSMOUTH CITY,VA,23704.0,3,Currently on the,36.807190000000006,-76.297032,37.14,G,1990-02-21,2018-01-04,,,0,0,0,1,0,0,0,0,0,0,0,1.0295716559207608,0.027962180651860184,0.05438409987574938,0.07002314194503244,0.08234628052760956,1.4392173910315955,3.0,0.0,0.4270088510464699,1.3337188702517766,29266.66666666667,9102000,16.024004727558726,0,10179.0,0,bush_father,1990,Virginia,1988,0,VA
1296,VAD003127578,426.0,55.2,SALTVILLE WASTE DISPOSAL PONDS,1980,ALLISON GAP RD.,SALTVILLE,SMYTH,VA,24370.0,3,Currently on the,36.88333,-81.78333,29.52,G,1983-09-08,2018-01-04,,,0,0,0,1,0,0,0,0,0,0,0,0.04069055690804639,0.019112249088223364,0.00924784620849558,0.0018495020603674648,0.028360095296718943,0.2203042138650512,0.0,1.0,0.3974516441371272,0.18742298290151133,11832.0,6408000,15.673057767730333,0,12537.0,0,reagan1,1983,Virginia,1980,0,VA
1297,VAD980705404,426.0,55.2,U.S. TITANIUM,1980,RTE 151,PINEY RIVER,NELSON,VA,22964.0,3,Currently on the,37.70833,-79.01666,34.78,G,1983-09-08,1997-08-25,completed,,0,0,0,1,0,0,0,0,0,0,0,0.29660999905631336,0.0,0.0,0.014496161567406818,0.0,0.0,0.0,1.0,0.0,0.0,5000.0,5895000,15.589615091953608,0,5100.0,1,reagan1,1983,Virginia,1980,0,VA
1298,VAD980712913,426.0,55.2,CHISMAN CREEK,1980,WOLF TRAP RD,YORK COUNTY,YORK,VA,23692.0,3,Currently on the,37.177,-76.4631,47.19,G,1983-09-08,1990-12-21,completed,,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,5000.0,10409000,16.158181374497605,0,2661.0,1,reagan1,1983,Virginia,1980,0,VA
1299,VAD980712970,426.0,55.2,MATTHEWS ELECTROPLATING,1980,ROUTE 796,ROANOKE,ROANOKE CITY,VA,24153.0,3,Deleted from the,37.2569,-80.1675,41,G,1983-09-08,1988-03-29,completed,19-Jan-89,0,0,0,1,0,0,0,0,0,0,0,0.0329814920831129,0.036134755106533564,0.009054224980841002,0.008657921426736265,0.04518898008737456,0.8091881400013692,0.3219951001191776,1.6780048931400553,0.4741971996674738,0.6249341673350873,19824.5,1241000,14.031428064186745,0,1664.0,1,reagan1,1983,Virginia,1980,0,VA
1300,VAD980829030,233.0,55.2,HIDDEN LANE LANDFILL,2000,"OFF OF PERSIMMON LN, ~3/4 MILE N",Sterling,LOUDOUN,VA,21065.0,3,Currently on the,39.05358,-77.4255,50.0,G,2008-03-19,2018-01-04,,,0,0,0,1,0,0,0,0,0,0,0,0.3499368671628601,0.015153649282788515,0.01795988672402571,0.014171464122112228,0.03311353600681422,0.4417005888546104,0.0022449652780705065,0.997754993597064,0.24863197107079565,0.43005472609215206,32452.0,13739407,16.435778685166273,0,3578.0,0,bush_son2,2008,Virginia,2004,0,VA
1301,VAN000306115,362.0,55.2,PECK IRON AND METAL,2000,3850 ELM AVENUE,PORTSMOUTH,PORTSMOUTH CITY,VA,23704.0,3,Currently on the,36.86,-76.3097,48.52,G,2009-11-04,2018-01-04,,,0,0,0,1,0,0,0,0,0,0,0,0.16080295798984776,0.0135235054870498,0.008452191489579191,0.016904382979158382,0.021975696976629,0.5773903851885795,0.8634970942232117,0.13650290577678836,0.0825145279876648,0.5498151086052564,44466.0,13739407,16.435778685166273,0,2983.0,0,obama1,2009,Virginia,2008,0,VA
1302,VTD069910354,658.0,59.5,POWNAL TANNERY,1990,ROUTE 346,POWNAL,BENNINGTON,VT,5261.0,1,Currently on the,42.79716,-73.26575,50.0,G,1999-01-19,2004-09-30,completed,,0,1,0,0,0,0,0,0,0,0,0,0.0020086088554462445,0.03127689712373004,0.02898135146415122,0.003443327027121265,0.060258248587881265,0.4639885090040338,0.0,1.0,0.18479196347453625,0.4307030030248575,28143.0,8800000,15.990262279448435,0,2081.0,1,clinton2,1999,Vermont,1996,1,VT
1303,VTD098352545,171.0,59.5,COMMERCE STREET PLUME,2000,15 COMMERCE AVENUE,WILLISTON,CHITTENDEN,VT,5495.0,1,Currently on the,44.45258,-73.12138,48.48,G,2005-04-27,2018-01-04,,,0,1,0,0,0,0,0,0,0,0,0,0.006867621253855914,0.01907668607961508,0.010682926769346743,0.007249135955188905,0.029759612848961826,0.5738267996959453,0.0,1.0,0.11789394691738855,0.5261350844969076,35417.0,8324714,15.934739238886303,0,4635.0,0,bush_son2,2005,Vermont,2004,1,VT
1304,VTD980523062,331.0,59.5,PINE STREET CANAL,1980,PINE STREET,BURLINGTON,CHITTENDEN,VT,5401.0,1,Currently on the,44.46666,-73.21806,41,G,1989-10-04,2004-09-16,completed,,0,1,0,0,0,0,0,0,0,0,0,0.027895655241606133,0.13649853974910406,0.05971075318577889,0.03378752705668833,0.19620929293488293,2.1808367051267465,5.0,0.0,0.6568179198305897,1.3372577017767735,14853.2,1835235,14.42268309666623,0,5461.0,1,bush_father,1989,Vermont,1988,1,VT
1305,VTD981062441,471.0,59.5,PARKER SANITARY LANDFILL,1990,LILY POND RD.,LYNDON,CALEDONIA,VT,5849.0,1,Currently on the,44.518609999999995,-71.98943,52.29,G,1990-02-21,2005-09-30,completed,,0,1,0,0,0,0,0,0,0,0,0,0.003499223879970849,0.03227060617457655,0.012830479128800342,0.002721615762946404,0.045101085303376885,0.4681181978839357,0.0,1.0,0.18390357352457115,0.4428460394693009,24186.0,28200000,17.15483253590834,0,5700.0,1,bush_father,1990,Vermont,1988,1,VT
1306,VTD988366571,310.0,59.5,ELY COPPER MINE,2000,TOWN HIGHWAY 38,VERSHIRE,ORANGE,VT,5079.0,1,Currently on the,43.927440000000004,-72.2855,50.0,G,2001-09-13,2018-01-04,,,0,1,0,0,0,0,0,0,0,0,0,0.02729992648210239,0.015145846197592313,0.018698573736309256,0.04936425526040183,0.03384441993390157,0.5474943831749527,0.0,0.996260285252738,0.10957366563368123,0.4783096456387903,42701.0,17472278,16.676126068572348,0,5957.0,0,bush_son1,2001,Vermont,2000,1,VT
1307,VTD988366621,219.0,59.5,ELIZABETH MINE,2000,MINE ROAD,STRAFFORD,ORANGE,VT,5070.0,1,Currently on the,43.823879999999996,-72.32888,50.0,G,2001-06-14,2018-01-04,,,1,1,0,0,0,0,0,0,0,0,0,0.1665164478559167,0.013294278174084115,0.004731860072140959,0.1363226725162323,0.018026138246225083,0.4380351518077565,0.5448400119883572,0.4551599771894818,0.31275348612651976,0.3997296039762179,40243.0,6050000,15.615568830007025,0,6048.0,0,bush_son1,2001,Vermont,2000,1,VT
1308,VTD988366720,108.0,59.5,PIKE HILL COPPER MINE,2000,PIKE HILL ROAD,CORINTH,ORANGE,VT,5039.0,1,Currently on the,44.05733,-72.30691,50.0,G,2004-07-22,2018-01-04,,,0,1,0,0,0,0,0,0,0,0,0,0.017131966467930332,0.03278121872053049,0.010863513898365458,0.0515982586065771,0.04364473261889595,1.2534420398844897,0.0,2.035572702757016,0.2479043550768672,1.1165898666412848,33163.5,13739407,16.435778685166273,0,4914.0,0,bush_son1,2004,Vermont,2000,1,VT
1309,WA0000026534,145.0,58.6,PALERMO WELL FIELD GROUND WATER CONTAMINATI,1990,PALERMO AVENUE & O STREET,TUMWATER,THURSTON,WA,98501.0,10,Currently on the,47.00166,-122.90416,50.0,G,1997-04-01,2001-02-22,completed,,0,0,0,0,0,0,0,0,0,0,1,0.013793578490890886,0.04484492113329909,0.027108691128791725,0.049768556959304766,0.07195361226209081,1.109510861280946,1.8801624739340084,0.11983752606599167,0.1833475422555783,0.9992248476153756,30146.0,6050000,15.615568830007025,0,1423.0,1,clinton2,1997,Washington,1996,1,WA
1310,WAD008957243,322.0,58.6,OESER CO.,1990,730 MARINE DRIVE,BELLINGHAM,WHATCOM,WA,98225.0,10,Currently on the,48.770270000000004,-122.51444,69.34,G,1997-09-25,2011-09-20,completed,,0,0,0,0,0,0,0,0,0,0,1,0.010013683737797792,0.031823139955582225,0.02228159667173933,0.050117499851122384,0.05410473662732156,1.042516529428218,1.5838538216373612,0.39833144364454304,0.2955126017431069,0.9950072996025068,28163.5,3610000,15.099218330309064,0,5108.0,1,clinton2,1997,Washington,1996,1,WA
1311,WAD980978753,180.0,58.6,MIDNITE MINE,2000,35 MILES NORTHWEST OF SPOKANE,WELLPINIT,STEVENS,WA,99040.0,10,Currently on the,47.9375,-118.09416,50.0,G,2000-05-11,2018-01-04,,,0,0,0,0,0,0,0,0,0,0,1,0.0,0.04067799622515607,0.012106536878243377,0.014769949858144896,0.052784533103399436,0.5302662973146942,0.0,1.0,0.14430991240771476,0.5108958742142362,27114.0,159000000,18.884414760184505,0,6447.0,0,clinton2,2000,Washington,1996,1,WA
1312,WASFN1002174,103.0,58.6,HAMILTON/LABREE ROADS GW CONTAMINA,2000,HAMILTON & LABREE ROADS,CHEHALIS,LEWIS,WA,98532.0,10,Currently on the,46.623470000000005,-122.93305,37.65,G,2000-07-27,2018-01-04,,,0,0,0,0,0,0,0,0,0,0,1,0.001428828757315878,0.021428615043612858,0.006428202881471328,0.10999996946947099,0.027856817925084192,0.5364282639425294,0.0,0.9885708964679232,0.09357149181323866,0.5142852345202585,38967.0,13739407,16.435778685166273,0,6370.0,0,clinton2,2000,Washington,1996,1,WA
1313,WA0002329803,310.0,58.6,LOWER DUWAMISH WATERWAY,2000,RK 2.5 TO RK 10.8,SEATTLE,KING,WA,98168.0,10,Currently on the,47.5378,-122.32789,50.0,G,2001-09-13,2018-01-04,,,1,0,0,0,0,0,0,0,0,0,1,0.0019744759320456445,0.033697512761545624,0.02540474640399358,0.3403975236247445,0.05910225916553921,0.37725415446817706,0.7639857717054799,0.2360142282945201,0.18717915715684585,0.3659339089924389,36845.0,13739407,16.435778685166273,0,5957.0,0,bush_son1,2001,Washington,2000,1,WA
1314,WA1170023419,331.0,58.6,NAVAL UNDERSEA WARFARE ENGINEERING STATION,1980,"HWY 308, E END",KEYPORT,KITSAP,WA,98345.0,10,Currently on the,47.6946,-122.62200000000001,33.6,F,1989-10-04,2000-06-27,completed,,0,0,0,0,0,0,0,0,0,0,1,0.010594670535087766,0.014354067735372482,0.02529049880334343,0.0191387554881838,0.03964456653871591,0.4931647289036662,0.0,1.0,0.09945317911814223,0.38687628092765947,20674.0,8177000,15.916835893144114,1,3919.0,1,bush_father,1989,Washington,1988,1,WA
1315,WA1890090078,331.0,58.6,HANFORD 200-AREA (USDOE),1980,200 AREA,BENTON COUNTY,BENTON,WA,99352.0,10,Currently on the,46.56333,-119.6049,69.05,F,1989-10-04,2018-01-04,,,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.28767650733531874,0.0,1.0,0.06849702579737706,0.2054832195252277,27750.0,13739407,16.435778685166273,1,10319.0,0,bush_father,1989,Washington,1988,1,WA
1316,WA1891406349,379.0,58.6,BONNEVILLE POWER ADMINISTRATION ROSS COMPLE,1980,5411 NE HWY 99,VANCOUVER,CLARK,WA,98666.0,10,Deleted from the,45.6616,-122.6572,41,F,1989-11-21,1996-04-04,completed,23-Sep-96,0,0,0,0,0,0,0,0,0,0,1,0.006981733686356065,0.03490869105274225,0.02255640169263609,0.01342642311581808,0.05746509274537834,0.494629433015769,1.0,0.0,0.1911922570257032,0.38023631440286826,7522.666666666668,35560,10.47897668962784,1,2326.0,1,bush_father,1989,Washington,1988,1,WA
1317,WA2890090077,331.0,58.6,HANFORD 300-AREA (USDOE),1980,300 AREA,BENTON COUNTY,BENTON,WA,99352.0,10,Currently on the,46.3703,-119.2752,65.23,F,1989-10-04,2018-01-04,,,0,0,0,0,0,0,0,0,0,0,1,0.002864610322313193,0.004773810757591459,0.009548161294780116,0.06779145939130134,0.014321972052371575,0.7198791563946766,0.05251407745189483,1.9474859225481052,0.17924756978694473,0.5759447380437549,22850.0,3100000,14.946912669455374,1,10319.0,0,bush_father,1989,Washington,1988,1,WA
1318,WA3890090076,331.0,58.6,HANFORD 100-AREA (USDOE),1980,100 AREA,BENTON COUNTY,BENTON,WA,99352.0,10,Currently on the,46.7011,-119.4829,46.38,F,1989-10-04,2018-01-04,,,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.287676553112566,0.0,1.0,0.06849705942964032,0.2054832522232614,27750.0,156928000,18.87129765939791,1,10319.0,0,bush_father,1989,Washington,1988,1,WA
1319,WA4890090075,331.0,58.6,HANFORD 1100-AREA (USDOE),1980,1100 AREA,BENTON COUNTY,BENTON,WA,99352.0,10,Deleted from the,46.3231,-119.2848,41,F,1989-10-04,1996-07-25,completed,30-Sep-96,0,0,0,0,0,0,0,0,0,0,1,0.022332232592480208,0.013421342808223123,0.010011001003950502,0.02156215663300743,0.023432343812173632,0.5070407066643322,0.9838283832017848,0.016171616798215355,0.07040703958171328,0.2914191430404188,25573.0,13739407,16.435778685166273,1,2486.0,1,bush_father,1989,Washington,1988,1,WA
1320,WA5170027291,661.0,58.6,BANGOR NAVAL SUBMARINE BASE,1990,"CLEAR CREEK ROAD, BLDG. 110",SILVERDALE,KITSAP,WA,98315.0,10,Currently on the,47.699,-122.7131,55.91,F,1990-08-30,2001-09-25,completed,,0,0,0,0,0,0,0,0,0,0,1,0.06564019590799693,0.0,0.012155592959884194,0.06239870470516853,0.012155592959884194,0.38951918211472897,1.0,0.0,0.019719069901743026,0.3824959505424156,24740.0,13739407,16.435778685166273,1,4044.0,1,bush_father,1990,Washington,1988,1,WA
1321,WA5170090059,471.0,58.6,"NAVAL AIR STATION, WHIDBEY ISLAND (AULT FIE",1990,UNSPECIFIED,WHIDBEY ISLAN,ISLAND,WA,98278.0,10,Currently on the,48.34421,-122.6637,47.58,F,1990-02-21,1997-09-25,completed,,0,0,0,0,0,0,0,0,0,0,1,0.10371516928051833,0.0,0.003353972139201013,0.0766253859845257,0.003353972139201013,0.42595459293836796,0.0,0.027605779541132185,0.012899896917272866,0.42595459293836796,21523.0,6170000,15.63520939588157,1,2773.0,1,bush_father,1990,Washington,1988,1,WA
1322,WA5210890096,9.0,58.6,HAMILTON ISLAND LANDFILL (USA/COE),1990,BONNEVILLE LOCK & DAM,NORTH BONNEVI,SKAMANIA,WA,98648.0,10,Deleted from the,45.62958,-121.985,41,F,1992-10-29,1995-03-30,completed,25-May-95,0,0,0,0,0,0,0,0,0,0,1,0.006524515446589067,0.026806841582410416,0.028469989405899718,0.034154045913706466,0.055276830988310134,1.069905262019092,0.02197165999715793,1.9780283400028416,0.18680582307881866,1.0193566488462928,35149.0,13739407,16.435778685166273,1,882.0,1,bush_father,1992,Washington,1988,1,WA
1323,WA6170090058,471.0,58.6,"NAVAL AIR STATION, WHIDBEY ISLAND (SEAPLANE",1990,1 MI NE OF E PIONEER WAY & TORPED,WHIDBEY ISLAN,ISLAND,WA,98278.0,10,Deleted from the,48.29945,-122.6133,41,F,1990-02-21,1995-06-29,completed,21-Sep-95,0,0,0,0,0,0,0,0,0,0,1,0.06891586111078983,0.0,0.022629088165159152,0.07529314966164691,0.022629088165159152,0.3842830691307919,0.0,0.0037029418356504546,0.03641226038731712,0.3762600289851721,21905.0,248000,12.421184025147118,1,1954.0,1,bush_father,1990,Washington,1988,1,WA
1324,WA7210090067,379.0,58.6,FORT LEWIS LOGISTICS CENTER,1980,"T19N R2E SECS 21,22,26,27",TILLICUM,PIERCE,WA,98433.0,10,Currently on the,47.1142,-122.5365,35.48,F,1989-11-21,2015-09-23,completed,,0,0,0,0,0,0,0,0,0,0,1,0.8252758381155949,0.0043378728430906255,0.01877516166233304,0.3449768314824151,0.023113034505423662,0.5311959895138336,4.0,0.0,0.06791609266565833,0.4451825870686424,8547.0,9068000,16.02026229060956,1,9437.0,1,bush_father,1989,Washington,1988,1,WA
1325,WA9571924647,126.0,58.6,FAIRCHILD AIR FORCE BASE (4 WASTE AREAS),1980,US HIGHWAY 2 W OF SPOKANE,SPOKANE,SPOKANE,WA,99011.0,10,Currently on the,47.62833,-117.6462,31.98,F,1989-03-13,2018-01-04,,,0,0,0,0,0,0,0,0,0,0,1,0.11021856957366412,0.0013076774596370527,0.017560246573090497,0.048944516419560914,0.01886792403272755,0.29516159123630664,0.0,0.0,0.02428544758555399,0.2450962079813352,11349.0,674105,13.421141164111159,1,10524.0,0,bush_father,1989,Washington,1988,1,WA
1326,WAD000641548,661.0,58.6,NORTH MARKET STREET,1990,E 3225 LINCOLN RD,SPOKANE,SPOKANE,WA,99207.0,10,Currently on the,47.7297,-117.3626,32.61,G,1990-08-30,2002-12-30,completed,,0,0,0,0,0,0,0,0,0,0,1,0.007047572382130106,0.0409056402563252,0.014271046942974343,0.04834407264845067,0.05517668719929954,0.9888334735536553,1.6362842074879418,0.3637157925120584,0.3574777977491066,0.9507402260290748,23448.5,13739407,16.435778685166273,0,4505.0,1,bush_father,1990,Washington,1988,1,WA
1327,WAD001865450,331.0,58.6,GENERAL ELECTRIC CO. (SPOKANE APPARATUS SER,1980,E 4323 MISSION AV,SPOKANE,SPOKANE,WA,99211.0,10,Currently on the,47.6729,-117.3441,57.8,G,1989-10-04,1999-03-18,completed,,0,0,0,0,0,0,0,0,0,0,1,0.059768161418632365,0.12326563693607034,0.04077419679884906,0.06665825802657321,0.16403983373491945,1.5445183810635,3.644050104015435,0.355949895984565,0.8143147757206137,1.2739038003989718,15422.75,13739407,16.435778685166273,0,3452.0,1,bush_father,1989,Washington,1988,1,WA
1328,WAD009045279,471.0,58.6,ALCOA (VANCOUVER SMELTER),1990,5509 LOWER RIVER RD,VANCOUVER,CLARK,WA,98660.0,10,Deleted from the,45.649429999999995,-122.7318,41,G,1990-02-21,1996-07-30,completed,30-Sep-96,0,0,0,0,0,0,0,0,0,0,1,0.040102877735466565,0.030907889640260318,0.01867834869943997,0.05262061245598485,0.049586238339700286,1.1561883267008264,1.7309948505510793,0.2690051357067979,0.3198968667120781,1.0868612499393029,23311.5,13739407,16.435778685166273,0,2351.0,1,bush_father,1990,Washington,1988,1,WA
1329,WAD009249210,471.0,58.6,PACIFIC CAR & FOUNDRY CO.,1990,1400 N 4TH ST,RENTON,KING,WA,98055.0,10,Currently on the,47.48888,-122.1964,42.33,G,1990-02-21,1996-08-05,completed,,0,0,0,0,0,0,0,0,0,0,1,0.2160187603470895,0.06099394924861287,0.054721477372461684,0.133498908903166,0.11571542662107455,2.8783007945801233,5.0,0.0,0.5243289439203137,2.735099801965534,34194.4,13739407,16.435778685166273,0,2357.0,1,bush_father,1990,Washington,1988,1,WA
1330,WAD040187890,144.0,58.6,YAKIMA PLATING CO.,1980,1804 S 3RD AV,YAKIMA,YAKIMA,WA,98902.0,10,Deleted from the,46.5723,-120.5089,41,G,1989-03-31,1992-09-30,completed,23-Aug-94,0,0,0,0,0,0,0,0,0,0,1,0.024335747592604227,0.12793119100777656,0.10850699783151622,0.25245967747563675,0.2364381888392928,1.197850720020905,3.930427492498736,0.06957250750126458,1.132423206213946,1.0835666330363467,12560.0,109000,11.59910316121128,0,1279.0,1,bush_father,1989,Washington,1988,1,WA
1331,WAD980511539,144.0,58.6,HIDDEN VALLEY LANDFILL (THUN FIELD),1980,THUN FLD 17975 MERIDIAN S,PIERCE COUNTY,PIERCE,WA,98371.0,10,Currently on the,47.095,-122.2878,37.93,G,1989-03-31,2000-09-28,completed,,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,5000.0,13739407,16.435778685166273,0,4199.0,1,bush_father,1989,Washington,1988,1,WA
1332,WAD980639462,661.0,58.6,SEATTLE MUNICIPAL LANDFILL (KENT HIGHLANDS),1990,NE OF MILITARY RD AND KENT DES MO,KENT,KING,WA,98031.0,10,Currently on the,47.391659999999995,-122.2792,52.19,G,1990-08-30,1995-09-07,completed,,0,0,0,0,0,0,0,0,0,0,1,0.0945455425191141,0.01923097400675115,0.017029343800688074,0.07447499023694037,0.036260317807439234,1.1304809667271825,2.0,0.0,0.17807430115715273,1.100507448070121,37659.5,13739407,16.435778685166273,0,1834.0,1,bush_father,1990,Washington,1988,1,WA
1333,WAD980836662,661.0,58.6,CENTRALIA MUNICIPAL LANDFILL,1990,1313 S TOWER,CENTRALIA,LEWIS,WA,98531.0,10,Currently on the,46.696659999999994,-122.9633,36.36,G,1990-08-30,1999-09-28,completed,,0,0,0,0,0,0,0,0,0,0,1,0.008212477895494303,0.029422538364453726,0.02699981838960067,0.08377766107344176,0.0564223567540544,0.9265455151564036,0.0,0.4519816449765888,0.2981427133309371,0.8798875523720556,23677.5,13739407,16.435778685166273,0,3316.0,1,bush_father,1990,Washington,1988,1,WA
